MassiveID,filename,SampleType,SampleTypeSub1,NCBITaxonomy,YearOfAnalysis,SampleCollectionMethod,SampleExtractionMethod,InternalStandardsUsed,MassSpectrometer,IonizationSourceAndPolarity,ChromatographyAndPhase,SubjectIdentifierAsRecorded,AgeInYears,BiologicalSex,UBERONBodyPartName,TermsofPosition,HealthStatus,DOIDCommonName,ComorbidityListDOIDIndex,SampleCollectionDateandTime,Country,HumanPopulationDensity,LatitudeandLongitude,DepthorAltitudeMeters,qiita_sample_name,UniqueSubjectID,LifeStage,UBERONOntologyIndex,DOIDOntologyIndex,ATTRIBUTE_HMP_ID,ATTRIBUTE_HMP_Strain,ATTRIBUTE_NCBI ID,ATTRIBUTE_Domain,ATTRIBUTE_SuperPhyla,ATTRIBUTE_Phylum,ATTRIBUTE_Class,ATTRIBUTE_Order,ATTRIBUTE_Family,ATTRIBUTE_Genus,ATTRIBUTE_Species,ATTRIBUTE_Subspecies,ATTRIBUTE_Source,ATTRIBUTE_Source_health_status,ATTRIBUTE_Media_type,ATTRIBUTE_Sample _type,ATTRIBUTE_sampletype
MSV000084475,HM_510_BD10_01_47523.mzXML,blank_culturemedia,blank_culturemedia,765123|Propionibacterium acnes,2019,liquid,methanol-water (4:1),sulfadimethoxine,impact HD|MS:1002667,electrospray ionization (positive),reverse phase (polar-C18),not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,9/1/19,United States of America,Urban,32.876878|-117.234459,200,not applicable,MSV000084475_not applicable,not applicable,not applicable,not applicable,HM_510,Propionibacterium acnes HL037PA2,765123,Bacteria,Terrabacteria group,Actinobacteria,Actinobacteria,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Propionibacterium humerusii,not applicable,skin,unspecified,RCM,blank_media,culture_0h
MSV000084475,HM_512_BD11_01_47524.mzXML,blank_culturemedia,blank_culturemedia,765085|Propionibacterium acnes,2019,liquid,methanol-water (4:1),sulfadimethoxine,impact HD|MS:1002667,electrospray ionization (positive),reverse phase (polar-C18),not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,9/1/19,United States of America,Urban,32.876878|-117.234459,200,not applicable,MSV000084475_not applicable,not applicable,not applicable,not applicable,HM_512,Propionibacterium acnes HL038PA1,765085,Bacteria,Terrabacteria group,Actinobacteria,Actinobacteria,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes,not applicable,skin,unspecified,RCM,blank_media,culture_0h
MSV000084475,HM_513_BD12_01_47525.mzXML,blank_culturemedia,blank_culturemedia,765072|Propionibacterium acnes,2019,liquid,methanol-water (4:1),sulfadimethoxine,impact HD|MS:1002667,electrospray ionization (positive),reverse phase (polar-C18),not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,9/1/19,United States of America,Urban,32.876878|-117.234459,200,not applicable,MSV000084475_not applicable,not applicable,not applicable,not applicable,HM_513,Propionibacterium acnes HL043PA1,765072,Bacteria,Terrabacteria group,Actinobacteria,Actinobacteria,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes,not applicable,skin,unspecified,RCM,blank_media,culture_0h
MSV000084475,HM_514_BE1_01_47530.mzXML,blank_culturemedia,blank_culturemedia,765073|Propionibacterium acnes,2019,liquid,methanol-water (4:1),sulfadimethoxine,impact HD|MS:1002667,electrospray ionization (positive),reverse phase (polar-C18),not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,9/1/19,United States of America,Urban,32.876878|-117.234459,200,not applicable,MSV000084475_not applicable,not applicable,not applicable,not applicable,HM_514,Propionibacterium acnes HL043PA2,765073,Bacteria,Terrabacteria group,Actinobacteria,Actinobacteria,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes,not applicable,skin,unspecified,RCM,blank_media,culture_0h
MSV000084475,HM_515_BE2_01_47531.mzXML,blank_culturemedia,blank_culturemedia,765109|Propionibacterium acnes,2019,liquid,methanol-water (4:1),sulfadimethoxine,impact HD|MS:1002667,electrospray ionization (positive),reverse phase (polar-C18),not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,9/1/19,United States of America,Urban,32.876878|-117.234459,200,not applicable,MSV000084475_not applicable,not applicable,not applicable,not applicable,HM_515,Propionibacterium acnes HL044PA1,765109,Bacteria,Terrabacteria group,Actinobacteria,Actinobacteria,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Propionibacterium humerusii,not applicable,skin,unspecified,RCM,blank_media,culture_0h
MSV000084475,HM_516_BE3_01_47532.mzXML,blank_culturemedia,blank_culturemedia,765068|Propionibacterium acnes,2019,liquid,methanol-water (4:1),sulfadimethoxine,impact HD|MS:1002667,electrospray ionization (positive),reverse phase (polar-C18),not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,9/1/19,United States of America,Urban,32.876878|-117.234459,200,not applicable,MSV000084475_not applicable,not applicable,not applicable,not applicable,HM_516,Propionibacterium acnes HL045PA1,765068,Bacteria,Terrabacteria group,Actinobacteria,Actinobacteria,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes,not applicable,skin,unspecified,RCM,blank_media,culture_0h
MSV000084475,HM_518_BE4_01_47533.mzXML,blank_culturemedia,blank_culturemedia,765095|Propionibacterium acnes,2019,liquid,methanol-water (4:1),sulfadimethoxine,impact HD|MS:1002667,electrospray ionization (positive),reverse phase (polar-C18),not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,9/1/19,United States of America,Urban,32.876878|-117.234459,200,not applicable,MSV000084475_not applicable,not applicable,not applicable,not applicable,HM_518,Propionibacterium acnes HL046PA2,765095,Bacteria,Terrabacteria group,Actinobacteria,Actinobacteria,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes,not applicable,skin,unspecified,RCM,blank_media,culture_0h
MSV000084475,HM_519_BE5_01_47534.mzXML,blank_culturemedia,blank_culturemedia,765100|Propionibacterium acnes,2019,liquid,methanol-water (4:1),sulfadimethoxine,impact HD|MS:1002667,electrospray ionization (positive),reverse phase (polar-C18),not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,9/1/19,United States of America,Urban,32.876878|-117.234459,200,not applicable,MSV000084475_not applicable,not applicable,not applicable,not applicable,HM_519,Propionibacterium acnes HL050PA1,765100,Bacteria,Terrabacteria group,Actinobacteria,Actinobacteria,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes,not applicable,skin,unspecified,RCM,blank_media,culture_0h
MSV000084475,HM_520_BE6_01_47535.mzXML,blank_culturemedia,blank_culturemedia,765101|Propionibacterium acnes,2019,liquid,methanol-water (4:1),sulfadimethoxine,impact HD|MS:1002667,electrospray ionization (positive),reverse phase (polar-C18),not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,9/1/19,United States of America,Urban,32.876878|-117.234459,200,not applicable,MSV000084475_not applicable,not applicable,not applicable,not applicable,HM_520,Propionibacterium acnes HL050PA2,765101,Bacteria,Terrabacteria group,Actinobacteria,Actinobacteria,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes,not applicable,skin,unspecified,RCM,blank_media,culture_0h
MSV000084475,HM_521_BE7_01_47538.mzXML,blank_culturemedia,blank_culturemedia,765102|Propionibacterium acnes,2019,liquid,methanol-water (4:1),sulfadimethoxine,impact HD|MS:1002667,electrospray ionization (positive),reverse phase (polar-C18),not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,9/1/19,United States of America,Urban,32.876878|-117.234459,200,not applicable,MSV000084475_not applicable,not applicable,not applicable,not applicable,HM_521,Propionibacterium acnes HL050PA3,765102,Bacteria,Terrabacteria group,Actinobacteria,Actinobacteria,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes,not applicable,skin,unspecified,RCM,blank_media,culture_0h
MSV000084475,HM_522_BE8_01_47539.mzXML,blank_culturemedia,blank_culturemedia,765066|Propionibacterium acnes,2019,liquid,methanol-water (4:1),sulfadimethoxine,impact HD|MS:1002667,electrospray ionization (positive),reverse phase (polar-C18),not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,9/1/19,United States of America,Urban,32.876878|-117.234459,200,not applicable,MSV000084475_not applicable,not applicable,not applicable,not applicable,HM_522,Propionibacterium acnes HL053PA1,765066,Bacteria,Terrabacteria group,Actinobacteria,Actinobacteria,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes,not applicable,skin,unspecified,RCM,blank_media,culture_0h
MSV000084475,HM_523_BE9_01_47540.mzXML,blank_culturemedia,blank_culturemedia,765067|Propionibacterium acnes,2019,liquid,methanol-water (4:1),sulfadimethoxine,impact HD|MS:1002667,electrospray ionization (positive),reverse phase (polar-C18),not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,9/1/19,United States of America,Urban,32.876878|-117.234459,200,not applicable,MSV000084475_not applicable,not applicable,not applicable,not applicable,HM_523,Propionibacterium acnes HL053PA2,765067,Bacteria,Terrabacteria group,Actinobacteria,Actinobacteria,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes,not applicable,skin,unspecified,RCM,blank_media,culture_0h
MSV000084475,HM_524_BE10_01_47541.mzXML,blank_culturemedia,blank_culturemedia,765119|Propionibacterium acnes,2019,liquid,methanol-water (4:1),sulfadimethoxine,impact HD|MS:1002667,electrospray ionization (positive),reverse phase (polar-C18),not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,9/1/19,United States of America,Urban,32.876878|-117.234459,200,not applicable,MSV000084475_not applicable,not applicable,not applicable,not applicable,HM_524,Propionibacterium acnes HL056PA1,765119,Bacteria,Terrabacteria group,Actinobacteria,Actinobacteria,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes,not applicable,skin,unspecified,RCM,blank_media,culture_0h
MSV000084475,HM_525_BE11_01_47542.mzXML,blank_culturemedia,blank_culturemedia,765091|Propionibacterium acnes,2019,liquid,methanol-water (4:1),sulfadimethoxine,impact HD|MS:1002667,electrospray ionization (positive),reverse phase (polar-C18),not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,9/1/19,United States of America,Urban,32.876878|-117.234459,200,not applicable,MSV000084475_not applicable,not applicable,not applicable,not applicable,HM_525,Propionibacterium acnes HL059PA1,765091,Bacteria,Terrabacteria group,Actinobacteria,Actinobacteria,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes,not applicable,skin,unspecified,RCM,blank_media,culture_0h
MSV000084475,HM_526_BE12_01_47543.mzXML,blank_culturemedia,blank_culturemedia,765092|Propionibacterium acnes,2019,liquid,methanol-water (4:1),sulfadimethoxine,impact HD|MS:1002667,electrospray ionization (positive),reverse phase (polar-C18),not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,9/1/19,United States of America,Urban,32.876878|-117.234459,200,not applicable,MSV000084475_not applicable,not applicable,not applicable,not applicable,HM_526,Propionibacterium acnes HL059PA2,765092,Bacteria,Terrabacteria group,Actinobacteria,Actinobacteria,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes,not applicable,skin,unspecified,RCM,blank_media,culture_0h
MSV000084475,HM_527_BF1_01_47546.mzXML,blank_culturemedia,blank_culturemedia,765084|Propionibacterium acnes,2019,liquid,methanol-water (4:1),sulfadimethoxine,impact HD|MS:1002667,electrospray ionization (positive),reverse phase (polar-C18),not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,9/1/19,United States of America,Urban,32.876878|-117.234459,200,not applicable,MSV000084475_not applicable,not applicable,not applicable,not applicable,HM_527,Propionibacterium acnes HL060PA1,765084,Bacteria,Terrabacteria group,Actinobacteria,Actinobacteria,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes,not applicable,skin,unspecified,RCM,blank_media,culture_0h
MSV000084475,HM_528_BF2_01_47547.mzXML,blank_culturemedia,blank_culturemedia,765113|Propionibacterium acnes,2019,liquid,methanol-water (4:1),sulfadimethoxine,impact HD|MS:1002667,electrospray ionization (positive),reverse phase (polar-C18),not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,9/1/19,United States of America,Urban,32.876878|-117.234459,200,not applicable,MSV000084475_not applicable,not applicable,not applicable,not applicable,HM_528,Propionibacterium acnes HL063PA1,765113,Bacteria,Terrabacteria group,Actinobacteria,Actinobacteria,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes,not applicable,skin,unspecified,RCM,blank_media,culture_0h
MSV000084475,HM_529_BF3_01_47548.mzXML,blank_culturemedia,blank_culturemedia,765114|Propionibacterium acnes,2019,liquid,methanol-water (4:1),sulfadimethoxine,impact HD|MS:1002667,electrospray ionization (positive),reverse phase (polar-C18),not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,9/1/19,United States of America,Urban,32.876878|-117.234459,200,not applicable,MSV000084475_not applicable,not applicable,not applicable,not applicable,HM_529,Propionibacterium acnes HL063PA2,765114,Bacteria,Terrabacteria group,Actinobacteria,Actinobacteria,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes,not applicable,skin,unspecified,RCM,blank_media,culture_0h
MSV000084475,HM_530_BF4_01_47549.mzXML,blank_culturemedia,blank_culturemedia,765110|Propionibacterium acnes,2019,liquid,methanol-water (4:1),sulfadimethoxine,impact HD|MS:1002667,electrospray ionization (positive),reverse phase (polar-C18),not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,9/1/19,United States of America,Urban,32.876878|-117.234459,200,not applicable,MSV000084475_not applicable,not applicable,not applicable,not applicable,HM_530,Propionibacterium acnes HL067PA1,765110,Bacteria,Terrabacteria group,Actinobacteria,Actinobacteria,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes,not applicable,skin,unspecified,RCM,blank_media,culture_0h
MSV000084475,HM_531_BF5_01_47550.mzXML,blank_culturemedia,blank_culturemedia,765074|Propionibacterium acnes,2019,liquid,methanol-water (4:1),sulfadimethoxine,impact HD|MS:1002667,electrospray ionization (positive),reverse phase (polar-C18),not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,9/1/19,United States of America,Urban,32.876878|-117.234459,200,not applicable,MSV000084475_not applicable,not applicable,not applicable,not applicable,HM_531,Propionibacterium acnes HL072PA1,765074,Bacteria,Terrabacteria group,Actinobacteria,Actinobacteria,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes,not applicable,skin,unspecified,RCM,blank_media,culture_0h
MSV000084475,HM_534_BF6_01_47551.mzXML,blank_culturemedia,blank_culturemedia,765071|Propionibacterium acnes,2019,liquid,methanol-water (4:1),sulfadimethoxine,impact HD|MS:1002667,electrospray ionization (positive),reverse phase (polar-C18),not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,9/1/19,United States of America,Urban,32.876878|-117.234459,200,not applicable,MSV000084475_not applicable,not applicable,not applicable,not applicable,HM_534,Propionibacterium acnes HL078PA1,765071,Bacteria,Terrabacteria group,Actinobacteria,Actinobacteria,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes,not applicable,skin,unspecified,RCM,blank_media,culture_0h
